Product Name,avg_days_between_orders,total_sales,total_profit,avg_margin
"Executive Impressions 10"" Spectator Wall Clock",182.75,258.72,87.9648,0.34
"Executive Impressions 12"" Wall Clock",229.2,176.70000000000002,23.324399999999997,0.018333333333333302
"Executive Impressions 13"" Chairman Wall Clock",660.0,253.8,72.333,0.29583333333333334
"Executive Impressions 13"" Clairmont Wall Clock",152.28571428571428,315.372,88.458,0.1334375
"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",1259.0,56.099999999999994,21.317999999999998,0.38
"Executive Impressions 14""",316.3333333333333,377.91,166.2804,0.43999999999999995
"Executive Impressions 14"" Contract Wall Clock",176.83333333333334,346.788,93.5883,0.28214285714285714
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",316.0,97.812,-1.7783999999999978,-0.04999999999999996
"Executive Impressions 14"" Two-Color Numerals Wall Clock",197.4,308.99199999999996,94.51520000000001,0.3116666666666667
"Executive Impressions 16-1/2"" Circular Wall Clock",284.0,58.784,-1.0687999999999995,0.020000000000000018
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",160.0,66.56,18.512,0.2575
Executive Impressions Supervisor Wall Clock,320.0,867.2599999999999,266.072,0.2775
Faber Castell Col-Erase Pencils,245.5,37.164,14.0832,0.35100000000000003
Fashion Color Clasp Envelopes,452.0,77.904,36.5175,0.4475
Fellowes 8 Outlet Superior Workstation Surge Protector,247.25,759.122,166.84,0.219
Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,172.5,665.6759999999999,43.706,-0.3690000000000001
Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,273.0,244.288,41.64,0.14833333333333334
Fellowes Advanced Computer Series Surge Protectors,268.4,386.75399999999996,100.662,0.25
Fellowes Bankers Box Recycled Super Stor/Drawer,140.33333333333334,1187.56,-30.228800000000003,-0.04071428571428572
Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,106.71428571428571,2612.196,153.3528,0.0375
Fellowes Bankers Box Stor/Drawer Steel Plus,115.36363636363636,1426.308,-12.792,-0.012500000000000004
Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,156.0,858.8820000000001,201.07160000000002,0.221
Fellowes Basic Home/Office Series Surge Protectors,145.875,436.12800000000004,58.2802,-0.06499999999999999
Fellowes Binding Cases,285.0,271.44,71.955,-0.07250000000000001
Fellowes Black Plastic Comb Bindings,168.125,102.256,-4.415600000000001,-0.26
Fellowes Command Center 5-outlet power strip,245.0,664.832,-78.016,-0.505625
Fellowes Desktop Hanging File Manager,347.0,201.45000000000002,50.362500000000004,0.25
Fellowes Econo/Stor Drawers,57.0,581.58,-56.2194,-0.057499999999999996
Fellowes High-Stak Drawer Files,151.0,3946.656,419.3322,0.1096875
Fellowes Mighty 8 Compact Surge Protector,241.2,344.59000000000003,67.2964,0.19000000000000003
"Fellowes Mobile File Cart, Black",131.0,2300.66,485.004,0.21525
Fellowes Neat Ideas Storage Cubes,228.33333333333334,480.70399999999995,-18.1888,-0.06285714285714285
Fellowes Officeware Wire Shelving,128.3,4509.465999999999,-332.371,-0.06909090909090909
Fellowes PB200 Plastic Comb Binding Machine,150.625,4181.754,693.5592,-0.020000000000000004
Fellowes PB300 Plastic Comb Binding Machine,253.8,8070.191999999999,2518.0551,0.050416666666666686
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,122.66666666666667,27453.384,7753.039,0.05
"Fellowes Personal Hanging Folder Files, Navy",289.6666666666667,284.716,52.6456,0.19
Fellowes Powershred HS-440 4-Sheet High Security Shredder,407.5,2541.8360000000002,1092.6795000000002,0.4041666666666666
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",216.33333333333334,929.48,169.2632,-0.18928571428571428
Fellowes Presentation Covers for Comb Binding Machines,583.0,133.86,21.825000000000003,-0.65
Fellowes Recycled Storage Drawers,357.5,1287.948,48.8532,-0.007500000000000002
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",1324.0,180.66,50.5848,0.28
Fellowes Staxonsteel Drawer Files,157.16666666666666,4829.25,509.9688,0.10928571428571429
Fellowes Stor/Drawer Steel Plus Storage Drawers,190.85714285714286,3397.308,78.2526,0.001249999999999996
"Fellowes Strictly Business Drawer File, Letter/Legal Size",116.33333333333333,4479.030000000001,388.746,0.05714285714285715
Fellowes Super Stor/Drawer,196.66666666666666,477.3,67.71,0.12875
Fellowes Super Stor/Drawer Files,134.5,4006.44,473.3415,0.1225
Fellowes Superior 10 Outlet Split Surge Protector,150.75,867.768,57.089999999999996,-0.42
"Fellowes Twister Kit, Gray/Clear, 3/pkg",150.33333333333334,182.508,-3.216,-0.41625000000000006
File Shuttle I and Handi-File,452.5,262.668,51.42059999999999,0.14833333333333334
"File Shuttle II and Handi-File, Black",192.33333333333334,1125.148,260.953,0.19642857142857142
First Data FD10 PIN Pad,262.25,1722.2,15.800000000000004,0.010000000000000004
First Data TMFD35 PIN Pad,505.0,571.2,119.952,0.21000000000000002
"Fiskars 8"" Scissors, 2/Pack",290.3333333333333,217.224,45.8584,0.20124999999999998
Fiskars Home & Office Scissors,82.0,97.68,27.3504,0.27999999999999997
Fiskars Softgrip Scissors,126.16666666666667,307.44,86.0832,0.27999999999999997
Fiskars Spring-Action Scissors,312.3333333333333,75.492,13.4208,0.16749999999999998
Flat Face Poster Frame,78.81818181818181,678.24,120.9528,0.02125
Flexible Leather- Look Classic Collection Ring Binder,224.0,142.05,18.940000000000005,-0.361111111111111
"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",217.0,434.56,197.104,0.34125000000000005
Fluorescent Highlighters by Dixon,289.75,90.744,22.4472,0.24099999999999996
G.E. Halogen Desk Lamp Bulbs,280.75,62.82,22.8944,0.298
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,244.4,81.008,25.763199999999998,0.19833333333333333
GBC Binding covers,436.5,137.26999999999998,58.9225,0.4041666666666666
"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",324.3333333333333,136.44,13.644000000000002,-0.39499999999999996
GBC DocuBind 200 Manual Binding Machine,421.3333333333333,4209.799999999999,1052.45,0.11458333333333334
GBC DocuBind 300 Electric Binding Machine,155.14285714285714,6785.142,494.4212000000001,-0.26749999999999996
GBC DocuBind P100 Manual Binding Machine,184.85714285714286,2954.444,489.641,0.07760416666666667
GBC DocuBind P400 Electric Binding System,244.0,17965.068,-1878.1662000000006,-0.5150000000000001
GBC DocuBind P50 Personal Binding Machine,136.0,2264.892,569.422,-0.06441666666666665
GBC DocuBind TL200 Manual Binding Machine,261.0,4322.814,1592.4978,0.19763888888888892
GBC DocuBind TL300 Electric Binding System,114.0,19823.479,2233.5051000000003,-0.08409090909090908
GBC Durable Plastic Covers,180.28571428571428,369.585,14.318999999999999,-0.17562500000000003
GBC Ibimaster 500 Manual ProClick Binding System,71.25,19024.5,760.9799999999998,-0.39814814814814814
GBC Imprintable Covers,142.28571428571428,241.56,39.967200000000005,-0.21656249999999996
GBC Instant Index System for Binding Systems,311.75,71.928,-12.432,-0.3916666666666667
GBC Instant Report Kit,93.66666666666667,164.985,3.2349999999999994,-0.49358974358974356
"GBC Laser Imprintable Binding System Covers, Desert Sand",166.8,146.981,18.408299999999997,-0.15569444444444444
GBC Linen Binding Covers,240.0,207.566,-82.4068,-0.5166666666666666
GBC Personal VeloBind Strips,204.16666666666666,156.938,-11.261199999999999,-0.23809523809523805
GBC Plastic Binding Combs,154.77777777777777,172.692,59.778000000000006,0.018250000000000027
GBC Plasticlear Binding Covers,109.16666666666667,68.88,-68.4208,-0.9809523809523809
GBC Poly Designer Binding Covers,247.6,256.122,102.4488,0.22791666666666666
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",183.28571428571428,310.206,52.447199999999995,0.003333333333333313
GBC Premium Transparent Covers with Diagonal Lined Pattern,95.61538461538461,780.456,49.51280000000001,-0.22261904761904763
"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",178.28571428571428,433.789,125.7838,-0.06312499999999999
GBC Prestige Therm-A-Bind Covers,147.11111111111111,1073.903,364.7153,0.28008333333333335
GBC ProClick 150 Presentation Binding System,75.0,3222.996,-461.3308,-0.6518333333333333
GBC ProClick Punch Binding System,194.33333333333334,1573.908,562.3842000000001,0.010357142857142858
GBC ProClick Spines for 32-Hole Punch,156.0,66.40899999999999,-13.2818,-0.44866666666666666
GBC Recycled Grain Textured Covers,347.25,466.29,107.07400000000003,-0.0833333333333333
GBC Recycled Regency Composition Covers,229.4,1291.248,451.9368,0.03250000000000002
GBC Recycled VeloBinder Covers,148.42857142857142,487.344,100.8768,-0.175625
GBC Standard Plastic Binding Systems Combs,340.75,55.755,-2.9205000000000014,-0.5895
GBC Standard Plastic Binding Systems' Combs,161.71428571428572,108.644,5.023999999999997,-0.4552083333333333
"GBC Standard Recycled Report Covers, Clear Plastic Sheets",122.9090909090909,258.72,-27.165600000000005,-0.5491666666666667
GBC Standard Therm-A-Bind Covers,115.45454545454545,466.004,8.472800000000001,-0.395
GBC Therma-A-Bind 250T Electric Binding System,700.0,1180.704,413.2464,0.35000000000000003
GBC Twin Loop Wire Binding Elements,97.66666666666667,1041.664,259.584,-0.09999999999999999
"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",163.375,269.394,-2.2830000000000013,-0.35055555555555556
GBC VeloBind Cover Sets,95.3,342.768,18.528,-0.3977272727272728
GBC VeloBinder Electric Binding Machine,249.33333333333334,496.018,-411.332,-0.875
GBC VeloBinder Manual Binding System,194.42857142857142,842.1659999999999,280.72200000000004,0.11166666666666666
GBC VeloBinder Strips,388.0,52.992,-23.808,-0.5833333333333334
"GBC Velobind Prepunched Cover Sets, Regency Series",154.66666666666666,661.942,-9.245000000000005,-0.17857142857142858
"GBC White Gloss Covers, Plain Front",174.66666666666666,269.328,31.421600000000005,-0.6530952380952382
GBC Wire Binding Combs,230.5,184.052,41.5668,-0.23035714285714284
GBC Wire Binding Strips,119.75,212.658,-18.409200000000002,-0.3
GE 2-Jack Phone Line Splitter,378.0,1771.5140000000001,94.75540000000001,0.03388888888888889
GE 30522EE2,548.0,1159.9,336.371,0.29
GE 30524EE4,178.25,5291.7300000000005,838.8371999999999,0.13879629629629628
"GE 4 Foot Flourescent Tube, 40 Watt",349.5,98.868,42.2436,0.415
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",122.85714285714286,2699.056,1260.221,0.453125
GE DSL Phone Line Filter,387.0,495.87600000000003,69.9825,0.20124999999999998
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",97.0,45.396,14.549999999999999,0.205
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",257.5,163.332,3.141000000000002,-0.01999999999999998
Gear Head AU3700S Headset,385.5,189.654,-11.950800000000001,-0.050833333333333335
Geemarc AmpliPOWER60,124.9,3415.04,384.192,0.1178787878787879
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",126.5,76.092,29.5416,0.3933333333333333
"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",25.0,3447.84,206.87040000000002,0.060000000000000005
Global Adaptabilities Conference Tables,63.666666666666664,3540.348,354.0348,0.0043749999999999935
"Global Airflow Leather Mesh Back Chair, Black",131.0,3955.676,573.7239999999999,0.15771604938271605
"Global Armless Task Chair, Royal Blue",123.85714285714286,1396.442,-20.7332,-0.023913690476190477
Global Chrome Stack Chair,187.6,815.864,15.0832,0.0005952380952380978
Global Comet Stacking Arm Chair,158.25,6084.144,697.1415,0.08392857142857142
Global Comet Stacking Armless Chair,248.8,3528.79,514.366,0.13
Global Commerce Series High-Back Swivel/Tilt Chairs,169.75,7979.4400000000005,926.1850000000001,0.07705026455026455
Global Commerce Series Low-Back Swivel/Tilt Chairs,214.0,4420.0560000000005,41.116800000000005,0.017913832199546485
Global Deluxe High-Back Manager's Chair,168.0,8665.194,1558.591,0.10933035714285715
Global Deluxe High-Back Office Chair in Storm,307.0,1087.92,-149.589,-0.13749999999999998
Global Deluxe Office Fabric Chairs,208.6,1420.504,229.3922,0.16523148148148148
"Global Deluxe Stacking Chair, Gray",195.0,764.7,76.9798,0.09438775510204081
Global Deluxe Steno Chair,144.11111111111111,1770.54,-216.31380000000001,-0.1354563492063492
Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,331.0,2032.35,-460.666,-0.23214285714285715
Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,1324.0,207.184,25.898,0.125
Global Ergonomic Managers Chair,83.9,6008.536,785.4532,0.12492063492063492
Global Executive Mid-Back Manager's Chair,222.2,4626.582,750.7284,0.14547619047619045
"Global Fabric Manager's Chair, Dark Gray",116.25,3150.576,499.851,0.1216931216931217
"Global Geo Office Task Chair, Gray",233.0,1757.266,-166.00900000000001,-0.15895691609977325
"Global High-Back Leather Tilter, Burgundy",97.76923076923077,5436.158,-474.74139999999994,-0.11275226757369615
Global Highback Leather Tilter in Burgundy,175.625,2647.809,49.13459999999999,-0.0003703703703703789
Global Italian Leather Office Chair,36.0,969.252,204.3288,0.11357142857142859
"Global Leather & Oak Executive Chair, Burgundy",270.5,1689.968,-114.6764,-0.13685714285714284
Global Leather Executive Chair,222.5,5861.532999999999,701.9799999999999,0.1349206349206349
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",132.4,5989.204,267.3034,0.04668109668109668
"Global Leather Task Chair, Black",133.71428571428572,1448.839,63.8929,0.0521875
"Global Leather and Oak Executive Chair, Black",199.0,6410.874,854.7832000000001,0.12517857142857142
Global Low Back Tilter Chair,154.28571428571428,1746.9540000000002,-246.3912,-0.17126984126984124
"Global Manager's Adjustable Task Chair, Storm",106.0,2959.208,493.70459999999997,0.18011904761904762
"Global Push Button Manager's Chair, Indigo",125.0,2185.951,283.74739999999997,0.10091710758377426
"Global Stack Chair with Arms, Black",130.16666666666666,803.464,125.0166,0.12846938775510203
"Global Stack Chair without Arms, Black",215.33333333333334,901.5060000000001,44.166,0.0778061224489796
Global Super Steno Chair,191.33333333333334,2389.902,3.552713678800501e-15,0.017080498866213153
"Global Task Chair, Black",76.0,463.099,-80.4062,-0.1760714285714286
Global Troy Executive Leather Low-Back Tilter,151.375,12975.382,951.862,0.05919312169312169
"Global Value Mid-Back Manager's Chair, Gray",157.0,1978.9250000000002,197.89249999999998,0.08898809523809523
"Global Value Steno Chair, Gray",136.55555555555554,2204.862,245.99699999999999,0.08898809523809523
"Global Wood Trimmed Manager's Task Chair, Khaki",86.76923076923077,4166.884,-503.1194,-0.14101190476190475
Globe Weis Peel & Seel First Class Envelopes,195.16666666666666,375.73199999999997,164.862,0.4303571428571429
Google Nexus 5,254.5,3815.7880000000005,710.9605,0.1125
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",140.77777777777777,2299.75,-172.9412,-0.10400000000000001
"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",134.8,953.82,-63.588,-0.08
Grandstream GXP1160 VoIP phone,235.0,803.692,157.70559999999998,0.18152777777777776
Grandstream GXP2100 Mainstream Business Phone,194.0,596.6220000000001,45.894000000000005,0.025
Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),166.85714285714286,169.832,64.584,0.3984375
Green Bar Computer Printout Paper,261.0,857.376,380.8728,0.4645
"Green Canvas Binder for 8-1/2"" x 14"" Sheets",253.75,569.24,162.64000000000001,0.1916666666666667
Griffin GC17055 Auxiliary Audio Cable,268.4,395.78,46.0544,0.13
Griffin GC36547 PowerJolt SE Lightning Charger,368.0,175.422,17.992,0.027777777777777773
Grip Seal Envelopes,1324.0,7.072,2.3868,0.3375
GuestStacker Chair with Chrome Finish Legs,189.42857142857142,9070.944,773.2608,0.06785714285714285
HON 5400 Series Task Chairs for Big and Tall,160.57142857142858,21870.576,1.1368683772161603e-13,-0.014682539682539682
"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",250.5,18374.895,4094.9766,0.09333333333333332
HP Office Paper (20Lb. and 87 Bright),408.0,86.84,38.2096,0.41500000000000004
HP Office Recycled Paper (20Lb. and 87 Bright),208.0,106.352,50.3438,0.45812499999999995
"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",39.0,449.97,47.9968,0.10267857142857142
HP Standard 104 key PS/2 Keyboard,216.0,275.5,58.0,0.1875
HTC One,299.6666666666667,1119.888,125.9874,0.1125
HTC One Mini,262.3333333333333,2041.038,317.4948,0.145
Hammermill Color Copier Paper (28Lb. and 96 Bright),198.0,29.97,13.4865,0.44999999999999996
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),493.0,32.868,15.0894,0.44749999999999995
Hand-Finished Solid Wood Document Frame,530.0,260.14799999999997,68.46000000000001,0.2416666666666667
Hanging Personal Folder File,168.0,251.2,51.025,0.175
Harbour Creations 67200 Series Stacking Chairs,151.14285714285714,1501.8980000000001,254.8244,0.14217757936507935
Harbour Creations Steel Folding Chair,199.85714285714286,2389.125,336.375,0.14375
Harmony Air Purifier,323.5,1946.7,374.22,-0.19822222222222224
Harmony HEPA Quiet Air Purifiers,46.333333333333336,128.7,37.44,0.26875
Heavy-Duty E-Z-D Binders,117.0,176.742,9.055299999999999,-0.4464583333333333
Hewlett Packard 310 Color Digital Copier,140.0,4199.86,839.972,0.18333333333333335
Hewlett Packard 610 Color Digital Copier / Printer,188.16666666666666,8899.822,3124.9375,0.33869047619047615
Hewlett Packard LaserJet 3310 Copier,189.42857142857142,18839.686,6983.8836,0.3283333333333333
Hewlett-Packard 300S Scientific Calculator,166.0,131.1,60.306,0.46
Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,1324.0,3040.0,1459.2,0.48000000000000004
Hewlett-Packard Deskjet 5550 Printer,1324.0,597.132,49.761,0.08333333333333334
Hewlett-Packard Deskjet 6540 Color Inkjet Printer,4.0,1396.21,139.621,0.12571428571428572
Hewlett-Packard Deskjet D4360 Printer,1324.0,447.968,139.99,0.3125
Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,1324.0,101.994,-71.3958,-0.7
Hewlett-Packard Desktjet 6988DT Refurbished Printer,1324.0,3404.5,1668.205,0.49
High Speed Automatic Electric Letter Opener,298.5,17030.311999999998,-262.00480000000005,-0.04
High-Back Leather Manager's Chair,117.75,4770.633,-197.5848,-0.11583333333333333
Holmes 99% HEPA Air Purifier,231.0,333.564,86.8566,0.24625
"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",340.0,147.26,48.754999999999995,-0.10000000000000002
Holmes HEPA Air Purifier,158.0,239.58,41.382000000000005,-0.16458333333333333
Holmes Harmony HEPA Air Purifier for 17 x 20 Room,1324.0,675.12,290.3016,0.43
Holmes Odor Grabber,183.28571428571428,357.616,67.774,-0.3609375
"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",321.3333333333333,151.062,47.9844,0.31124999999999997
"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",366.0,203.94,87.69420000000001,0.43
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",156.0,1383.0810000000001,381.20739999999995,-0.04066666666666667
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",569.0,47.544000000000004,10.188,-0.9800000000000001
Home/Office Personal File Carts,124.33333333333333,980.232,198.132,0.22321428571428573
Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,240.6,5282.424,-989.0496,-0.19017857142857142
Hon 2111 Invitation Series Corner Table,285.6666666666667,3140.55,-401.9904,-0.21416666666666667
Hon 2111 Invitation Series Straight Table,188.5,2040.054,-115.3074,-0.15301020408163266
"Hon 30"" x 60"" Table with Locking Drawer",98.0,1296.028,-177.3512,-0.09999999999999999
Hon 4-Shelf Metal Bookcases,370.0,1474.308,-191.86200000000002,-0.26785714285714285
Hon 4060 Series Tables,297.3333333333333,1231.56,96.2856,-0.007499999999999992
Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,129.42857142857142,8430.997,1388.6348,0.11531746031746032
Hon 4070 Series Pagoda Round Back Stacking Chairs,152.16666666666666,5906.032,1052.8144,0.14326530612244895
Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,263.8,7582.374,832.9932,0.07310846560846561
Hon 5100 Series Wood Tables,202.16666666666666,5965.09,-238.60359999999991,-0.1226190476190476
Hon 61000 Series Interactive Training Tables,133.375,653.121,-148.3962,-0.22349206349206352
Hon 94000 Series Round Tables,328.5,7404.5,-681.2139999999999,-0.12233333333333334
Hon Comfortask Task/Swivel Chairs,149.2,1686.904,-36.4736,-0.0011111111111111183
Hon Deluxe Fabric Upholstered Stacking Chairs,410.6666666666667,2586.1879999999996,-48.796,0.003571428571428569
"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",114.18181818181819,10637.528,1927.442,0.16828703703703707
"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",152.0,1268.696,73.194,0.0625
Hon Every-Day Chair Series Swivel Task Chairs,300.5,967.84,12.097999999999999,0.002050264550264543
Hon Every-Day Series Multi-Task Chairs,129.77777777777777,6748.482,281.97,0.028253968253968254
Hon GuestStacker Chair,154.375,6936.102,1233.0848,0.1595061728395062
"Hon Metal Bookcases, Black",234.5,1570.0776,-26.972400000000007,-0.20808823529411766
"Hon Metal Bookcases, Gray",66.0,851.76,229.9752,0.27
"Hon Metal Bookcases, Putty",257.25,1320.228,362.7078,0.2545
Hon Mobius Operator's Chair,215.0,2705.7799999999997,499.3394,0.18533333333333332
Hon Multipurpose Stacking Arm Chairs,239.6,6584.64,814.4159999999999,0.12345238095238097
Hon Non-Folding Utility Tables,182.5,3775.647,541.654,0.11000000000000001
Hon Olson Stacker Chairs,216.66666666666666,5427.99,1292.1264,0.22590277777777779
Hon Olson Stacker Stools,128.0,5294.456,833.5952,0.13314285714285715
Hon Pagoda Stacking Chairs,406.6666666666667,6483.796,1540.7040000000002,0.2125
"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",226.0,4334.8275,430.0695,-0.005530303030303023
Hon Racetrack Conference Tables,204.6,3963.901,-598.5228,-0.1426785714285714
Hon Rectangular Conference Tables,369.0,3481.515,-295.815,-0.3141666666666667
Hon Valutask Swivel Chairs,243.66666666666666,1242.054,139.3524,0.08416666666666667
Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,21.0,299.20799999999997,-177.22320000000002,-1.1083333333333334
Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,177.5,3855.1800000000003,1503.5202,0.38999999999999996
Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,156.57142857142858,11304.44,3247.02,0.288125
Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,302.0,1320.166,417.0244,0.31657407407407406
Honeywell Quietcare HEPA Air Cleaner,238.0,1761.76,549.7635,0.28967592592592595
Hoover Commercial Lightweight Upright Vacuum,1172.0,18.096,-2.5056000000000003,-1.3125
Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,122.5,1023.3520000000001,-9.303200000000004,-0.7266666666666667
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,353.0,91.68599999999999,-10.4118,-0.505625
Hoover Commercial SteamVac,115.66666666666667,168.392,35.308,-0.4
Hoover Portapower Portable Vacuum,317.6666666666667,61.824,1.3439999999999994,-0.59375
Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,322.3333333333333,9.768,0.44399999999999995,-0.4875
"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",271.75,56.09,3.475999999999999,-0.36899999999999994
Hoover Shoulder Vac Commercial Portable Vacuum,192.0,5009.48,715.64,-0.2951388888888889
Hoover Upright Vacuum With Dirt Cup,209.8,6832.907999999999,460.3526999999999,-0.21291666666666673
Hoover WindTunnel Plus Canister Vacuum,611.0,3051.3,697.44,0.21999999999999997
"Hot File 7-Pocket, Floor Stand",99.91666666666667,8138.232,2016.711,0.2326923076923077
"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",280.0,681.454,256.1922,0.2025
"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",232.4,500.30800000000005,101.7868,0.12000000000000001
"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",209.8,1184.232,448.76160000000004,0.2625
"Howard Miller 12"" Round Wall Clock",652.0,479.33799999999997,127.2996,0.28
Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,348.0,786.9,147.9372,-0.08750000000000002
"Howard Miller 13"" Diameter Goldtone Round Wall Clock",267.8,1042.068,294.3138,0.21333333333333337
"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",176.33333333333334,1047.7359999999999,340.5142,0.3028571428571429
"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",273.25,949.026,247.57199999999997,0.16
"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",101.375,1324.8,201.82500000000002,0.125
"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",225.16666666666666,1636.864,375.9672,0.15
"Howard Miller 16"" Diameter Gallery Wall Clock",152.0,575.46,107.41919999999999,0.16125
Howard Miller Distant Time Traveler Alarm Clock,159.2,531.948,192.2142,0.23791666666666664
"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1324.0,1113.024,111.3024,0.10000000000000002
"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",299.3333333333333,83.952,15.857600000000001,0.13312500000000002
Hunt Boston Vacuum Mount KS Pencil Sharpener,320.75,671.808,153.95600000000002,0.186
"Hunt PowerHouse Electric Pencil Sharpener, Blue",122.88888888888889,1617.9479999999999,448.164,0.2475
Hypercom P1300 Pinpad,213.5,1108.8,275.31,0.23500000000000001
I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,138.22222222222223,542.984,95.2016,0.15999999999999998
I.R.I.S IRISCard Anywhere 5 Card Scanner,1324.0,350.973,152.0883,0.43333333333333335
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",108.0,458.504,185.88,0.38125000000000003
Ibico Covers for Plastic or Wire Binding Elements,195.66666666666666,184.0,57.5,-0.17857142857142858
Ibico EB-19 Dual Function Manual Binding System,79.71428571428571,3234.913,1086.3772,0.20124999999999998
Ibico EPK-21 Electric Binding System,585.5,15875.916000000001,3345.2823,-0.2325
Ibico Hi-Tech Manual Binding System,133.7,5398.323,-304.99,-0.5166666666666667
Ibico Ibimaster 300 Manual Binding System,174.28571428571428,7985.383,2318.337,0.2380208333333333
Ibico Laser Imprintable Binding System Covers,148.85714285714286,1100.4,138.336,-0.08
Ibico Plastic Spiral Binding Combs,105.83333333333333,1100.48,328.928,-0.19423076923076926
Ibico Plastic and Wire Spiral Binding Combs,168.625,208.221,21.580800000000004,-0.135
Ibico Presentation Index for Binding Systems,145.33333333333334,72.038,15.0842,-0.0473809523809524
Ibico Recycled Grain-Textured Covers,157.66666666666666,141.614,3.453999999999999,-0.11458333333333337
Ibico Recycled Linen-Style Covers,224.0,749.952,262.4832,-0.10499999999999995
Ibico Standard Transparent Covers,130.33333333333334,390.576,104.81280000000001,-0.09649999999999999
Iceberg Mobile Mega Data/Printer Cart ,127.85714285714286,5751.773999999999,1388.6082,0.236875
"Iceberg Nesting Folding Chair, 19w x 6d x 43h",274.0,1589.406,253.8392,0.1537962962962963
"Iceberg OfficeWorks 42"" Round Tables",131.83333333333334,3457.442,-392.548,-0.13477891156462582
Ideal Clamps,172.57142857142858,58.692,24.8637,0.42625
